order_id,created_at,buyerEmail,buyerPhone,customerId,line_items,totalAmount,currencyCode,state,address_line1,address_city,address_country,email,phone,cust_id,items,amount,ccy,order_ts,geo_region,shipping_address_line1,shipping_address_city,shipping_address_country,shipping_address,address,orderRef,created,total,currency,region,shippingAddress,customer_id,customer_email,customer_phone,shippingAddress_line1,shippingAddress_city,shippingAddress_country
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0198', 'qty': 3, 'price': 18200}, {'sku': 'SKU-0181', 'qty': 1, 'price': 9200}, {'sku': 'SKU-0144', 'qty': 1, 'price': 3000}, {'sku': 'SKU-0143', 'qty': 2, 'price': 3000}, {'sku': 'SKU-0164', 'qty': 1, 'price': 25200}]",,,,,,,,,,ORD-001115,2023-07-17 16:38,98000.0,NGN,Kaduna,,CUST-00385,user764@example.com,+2348094131537,138 Garki Rd,Kaduna,NG
ORD-001116,2023-01-10 07:22:45+00:00,user1173@pulse.africa,+2348097282022,CUST-00354,"[{'sku': 'SKU-0076', 'quantity': 2, 'unit_price': 7500}, {'sku': 'SKU-0216', 'quantity': 2, 'unit_price': 4500}]",24000.0,NGN,Kaduna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001117,2023-10-15 16:02:42+00:00,user340@example.com,+2348022622282,,"[{'sku': 'SKU-0108', 'quantity': 1, 'unit_price': 7500}]",7500.0,NGN,PH,,,,,,,,,,,,,,,,"142 Alausa Rd, PH",,,,,,,,,,,,
ORD-001118,2023-12-13 02:57:43+00:00,user1152@mail.com,+2348070364220,,"[{'sku': 'SKU-0201', 'quantity': 2, 'unit_price': 7000}, {'sku': 'SKU-0170', 'quantity': 2, 'unit_price': 3500}]",21000.0,NGN,Lagos,,,,,,,,,,,,,,,,"189 Garki Rd, Lagos",,,,,,,,,,,,
,,,,,,,,,,,,user942@example.com,+2348060674429,,"[{'productSku': 'SKU-0103', 'qty': 2, 'price': 6700}, {'productSku': 'SKU-0051', 'qty': 1, 'price': 6700}, {'productSku': 'SKU-0108', 'qty': 3, 'price': 7000}, {'productSku': 'SKU-0191', 'qty': 1, 'price': 2500}, {'productSku': 'SKU-0181', 'qty': 1, 'price': 9000}]",53100.0,NGN,1701368837.0,Abuja,106 Wuse Rd,Abuja,NG,,,,,,,,,,,,,,
ORD-001120,2023-10-17 22:52:03+00:00,user1115@example.com,,CUST-00276,"[{'sku': 'SKU-0071', 'quantity': 1, 'unit_price': 1500}, {'sku': 'SKU-0034', 'quantity': 1, 'unit_price': 6700}]",8200.0,NGN,Kaduna,186 Wuse Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user1264@mail.com,+2348057038194,CUST-00281,"[{'sku': 'SKU-0091', 'qty': 3, 'price': 9000}, {'sku': 'SKU-0024', 'qty': 2, 'price': 10000}, {'sku': 'SKU-0157', 'qty': 1, 'price': 2000}, {'sku': 'SKU-0038', 'qty': 3, 'price': 7000}]",70000.0,NGN,1679936904.0,Kaduna,,,,,,,,,,,,,,,,,
ORD-001122,2023-06-18 15:47:32+00:00,user1163@pulse.africa,+2348096281310,CUST-00389,"[{'sku': 'SKU-0207', 'quantity': 2, 'unit_price': 9000}, {'sku': 'SKU-0028', 'quantity': 3, 'unit_price': 7500}]",40500.0,NGN,Kano,,,,,,,,,,,,,,,,"157 Sabon Gari Rd, Kano",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0175', 'qty': 2, 'price': 10000}, {'sku': 'SKU-0217', 'qty': 2, 'price': 9000}, {'sku': 'SKU-0076', 'qty': 3, 'price': 6500}, {'sku': 'SKU-0006', 'qty': 1, 'price': 2000}]",,,,,,,,,,ORD-001123,2023-09-06 07:15,59500.0,NGN,Abuja,,,user704@example.com,+2348037955709,201 Sabon Gari Rd,Abuja,NG
,,,,,,,,,,,,user1425@example.com,+2348074720021,CUST-00283,"[{'sku': 'SKU-0123', 'qty': 1, 'price': 25200}, {'sku': 'SKU-0136', 'qty': 3, 'price': 6700}, {'sku': 'SKU-0146', 'qty': 1, 'price': 3000}, {'sku': 'SKU-0120', 'qty': 1, 'price': 18200}]",66500.0,NGN,1681115027.0,PH,,,,"213 Garki Rd, PH",,,,,,,,,,,,,
ORD-001125,2023-09-28 13:32:58+00:00,user195@mail.com,,CUST-00667,"[{'sku': 'SKU-0134', 'quantity': 3, 'unit_price': 26000}, {'sku': 'SKU-0150', 'quantity': 2, 'unit_price': 12200}, {'sku': 'SKU-0016', 'quantity': 1, 'unit_price': 6500}, {'sku': 'SKU-0074', 'quantity': 1, 'unit_price': 3000}]",111900.0,NGN,PH,,,,,,,,,,,,,,,,"96 GRA Rd, PH",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0062', 'qty': 1, 'price': 18500}, {'sku': 'SKU-0052', 'qty': 3, 'price': 9000}, {'sku': 'SKU-0083', 'qty': 1, 'price': 6500}, {'sku': 'SKU-0064', 'qty': 1, 'price': 10000}]",,,,,,,,,,ORD-001126,2023-10-08 19:39,62000.0,NGN,PH,,CUST-00647,,+2348075214412,20 GRA Rd,PH,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0081', 'qty': 2, 'price': 12500}, {'sku': 'SKU-0032', 'qty': 2, 'price': 13000}, {'sku': 'SKU-0214', 'qty': 1, 'price': 13000}, {'sku': 'SKU-0164', 'qty': 3, 'price': 25000}, {'sku': 'SKU-0036', 'qty': 2, 'price': 2700}]",,,,,,,,,,ORD-001127,2023-08-27 21:30,144900.0,NGN,Kaduna,,CUST-00074,user540@mail.com,+2348036330288,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0128', 'qty': 2, 'price': 25500}, {'sku': 'SKU-0165', 'qty': 3, 'price': 9500}]",,,,,,,,,,ORD-001128,2023-03-17 19:44,93.09,USD,Lagos,,CUST-00142,user196@example.com,+2348030589340,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0065', 'qty': 2, 'price': 1700}]",,,,,,,,,,ORD-001129,2023-02-10 00:55,3400.0,NGN,Kano,,CUST-00412,user512@mail.com,+2348079700177,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0081', 'qty': 1, 'price': 12200}]",,,,,,,,,,ORD-001130,2023-04-18 21:59,12200.0,NGN,Lagos,,,user287@example.com,,158 Alausa Rd,Lagos,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0136', 'qty': 2, 'price': 6700}, {'sku': 'SKU-0057', 'qty': 3, 'price': 1500}, {'sku': 'SKU-0049', 'qty': 1, 'price': 25200}]",,,,,,,,,,ORD-001131,2023-10-22 10:36,43100.0,NGN,Abuja,"221 Wuse Rd, Abuja",CUST-00120,user325@mail.com,+2348044113177,,,
ORD-001132,2023-02-19 00:38:45+00:00,user357@example.com,+2348088295005,CUST-00440,"[{'sku': 'SKU-0047', 'quantity': 3, 'unit_price': 13000}, {'sku': 'SKU-0076', 'quantity': 2, 'unit_price': 7500}, {'sku': 'SKU-0109', 'quantity': 1, 'unit_price': 2700}]",56700.0,NGN,Abuja,64 Wuse Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,+2348061492407,CUST-00793,"[{'productSku': 'SKU-0070', 'qty': 3, 'price': 4500}, {'productSku': 'SKU-0045', 'qty': 3, 'price': 10000}]",43500.0,NGN,1695013372.0,Kaduna,104 Sabon Gari Rd,Kaduna,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0040', 'qty': 2, 'price': 9200}, {'sku': 'SKU-0163', 'qty': 3, 'price': 9000}, {'sku': 'SKU-0158', 'qty': 2, 'price': 3500}, {'sku': 'SKU-0076', 'qty': 1, 'price': 7000}]",,,,,,,,,,ORD-001134,2023-04-14 21:23,59400.0,NGN,Kaduna,,CUST-00225,user1192@pulse.africa,,200 Sabon Gari Rd,Kaduna,NG
ORD-001135,2023-06-18 15:59:24+00:00,user1449@shop.ng,+2348089509269,,"[{'sku': 'SKU-0086', 'quantity': 1, 'unit_price': 5000}, {'sku': 'SKU-0032', 'quantity': 3, 'unit_price': 12500}]",42500.0,NGN,Kano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001136,2023-02-01 18:23:45+00:00,user1184@example.com,+2348023591973,CUST-00440,"[{'sku': 'SKU-0165', 'quantity': 3, 'unit_price': 10000}, {'sku': 'SKU-0050', 'quantity': 3, 'unit_price': 9200}, {'sku': 'SKU-0082', 'quantity': 2, 'unit_price': 6700}, {'sku': 'SKU-0168', 'quantity': 2, 'unit_price': 3500}]",78000.0,NGN,Abuja,,,,,,,,,,,,,,,,"138 Garki Rd, Abuja",,,,,,,,,,,,
ORD-001137,2023-08-18 05:24:50+00:00,user971@mail.com,+2348073287732,,"[{'sku': 'SKU-0155', 'quantity': 3, 'unit_price': 9000}, {'sku': 'SKU-0106', 'quantity': 1, 'unit_price': 25500}, {'sku': 'SKU-0057', 'quantity': 3, 'unit_price': 1500}, {'sku': 'SKU-0025', 'quantity': 2, 'unit_price': 12200}, {'sku': 'SKU-0177', 'quantity': 2, 'unit_price': 1500}]",84400.0,NGN,Abuja,199 Alausa Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001138,2023-07-28 06:43:45+00:00,user906@shop.ng,+2348096227411,CUST-00607,"[{'sku': 'SKU-0208', 'quantity': 2, 'unit_price': 6500}, {'sku': 'SKU-0142', 'quantity': 1, 'unit_price': 3500}, {'sku': 'SKU-0187', 'quantity': 2, 'unit_price': 1700}, {'sku': 'SKU-0030', 'quantity': 1, 'unit_price': 2500}]",23.55,USD,PH,,,,,,,,,,,,,,,,"37 GRA Rd, PH",,,,,,,,,,,,
,,,,,,,,,,,,user1362@example.com,+2348024742112,CUST-00587,"[{'sku': 'SKU-0088', 'qty': 2, 'price': 4200}, {'sku': 'SKU-0208', 'qty': 1, 'price': 6500}, {'sku': 'SKU-0117', 'qty': 1, 'price': 7000}]",21900.0,NGN,1678049151.0,Kaduna,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user221@mail.com,+2348086667744,,"[{'sku': 'SKU-0022', 'qty': 3, 'price': 3500}, {'sku': 'SKU-0115', 'qty': 3, 'price': 18000}, {'sku': 'SKU-0105', 'qty': 3, 'price': 4200}, {'sku': 'SKU-0055', 'qty': 2, 'price': 6700}]",90500.0,NGN,1682333511.0,PH,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,+2348045608258,,"[{'sku': 'SKU-0008', 'qty': 1, 'price': 1700}, {'sku': 'SKU-0057', 'qty': 1, 'price': 2000}, {'sku': 'SKU-0069', 'qty': 1, 'price': 10000}, {'sku': 'SKU-0170', 'qty': 2, 'price': 3500}, {'sku': 'SKU-0168', 'qty': 1, 'price': 3000}]",23700.0,NGN,1692718618.0,Kano,,,,,,,,,,,,,,,,,
ORD-001142,2023-07-11 16:54:26+00:00,user1209@example.com,+2348016383481,CUST-00593,"[{'sku': 'SKU-0009', 'quantity': 1, 'unit_price': 7000}, {'sku': 'SKU-0139', 'quantity': 1, 'unit_price': 1500}]",8500.0,NGN,PH,168 Garki Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0212', 'qty': 2, 'price': 13000}, {'sku': 'SKU-0030', 'qty': 2, 'price': 2500}, {'sku': 'SKU-0191', 'qty': 1, 'price': 1500}, {'sku': 'SKU-0063', 'qty': 2, 'price': 25200}, {'sku': 'SKU-0031', 'qty': 1, 'price': 9500}]",,,,,,,,,,ORD-001143,2023-02-28 10:58,92400.0,NGN,PH,"20 Wuse Rd, PH",CUST-00338,user535@mail.com,+2348038122623,,,
ORD-001144,2023-08-08 14:36:07+00:00,user277@example.com,+2348051531940,CUST-00119,"[{'sku': 'SKU-0214', 'quantity': 3, 'unit_price': 12000}, {'sku': 'SKU-0052', 'quantity': 3, 'unit_price': 10000}, {'sku': 'SKU-0015', 'quantity': 1, 'unit_price': 9500}, {'sku': 'SKU-0201', 'quantity': 2, 'unit_price': 6500}]",101.49,USD,Lagos,210 Alausa Rd,Lagos,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001145,2023-12-18 22:30:36+00:00,user941@pulse.africa,+2348075039075,,"[{'sku': 'SKU-0041', 'quantity': 3, 'unit_price': 6500}]",19500.0,NGN,Kaduna,20 GRA Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001146,2023-07-05 00:42:48+00:00,user228@shop.ng,,CUST-00309,"[{'sku': 'SKU-0125', 'quantity': 2, 'unit_price': 2000}, {'sku': 'SKU-0109', 'quantity': 1, 'unit_price': 2500}, {'sku': 'SKU-0061', 'quantity': 3, 'unit_price': 2500}]",14000.0,NGN,PH,74 Garki Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0012', 'qty': 1, 'price': 9200}, {'sku': 'SKU-0021', 'qty': 2, 'price': 25200}, {'sku': 'SKU-0084', 'qty': 1, 'price': 3500}]",,,,,,,,,,ORD-001147,2023-02-16 04:53,63100.0,NGN,Kano,"83 Garki Rd, Kano",CUST-00678,user137@shop.ng,+2348056223778,,,
ORD-001148,2023-10-15 05:30:45+00:00,user956@pulse.africa,+2348058169137,CUST-00067,"[{'sku': 'SKU-0000', 'quantity': 1, 'unit_price': 3000}]",3000.0,NGN,Kano,,,,,,,,,,,,,,,,"155 Sabon Gari Rd, Kano",,,,,,,,,,,,
,,,,,,,,,,,,user427@pulse.africa,+2348077761937,CUST-00680,"[{'sku': 'SKU-0094', 'qty': 1, 'price': 7000}]",7000.0,NGN,1679943565.0,Lagos,,,,"38 Garki Rd, Lagos",,,,,,,,,,,,,
ORD-001150,2023-03-02 14:36:22+00:00,user228@mail.com,,CUST-00670,"[{'sku': 'SKU-0034', 'quantity': 3, 'unit_price': 7000}, {'sku': 'SKU-0103', 'quantity': 2, 'unit_price': 6500}, {'sku': 'SKU-0066', 'quantity': 2, 'unit_price': 2500}, {'sku': 'SKU-0121', 'quantity': 1, 'unit_price': 9000}]",48000.0,NGN,Kaduna,131 Wuse Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001151,2023-01-16 17:43:21+00:00,user346@mail.com,+2348024941208,CUST-00008,"[{'sku': 'SKU-0199', 'quantity': 1, 'unit_price': 4000}, {'sku': 'SKU-0000', 'quantity': 3, 'unit_price': 3500}, {'sku': 'SKU-0104', 'quantity': 3, 'unit_price': 25000}, {'sku': 'SKU-0172', 'quantity': 2, 'unit_price': 9000}]",107500.0,NGN,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user319@mail.com,+2348091335364,CUST-00483,"[{'sku': 'SKU-0036', 'qty': 3, 'price': 2700}, {'sku': 'SKU-0046', 'qty': 1, 'price': 6700}]",14800.0,NGN,1677944797.0,Abuja,77 Alausa Rd,Abuja,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user644@mail.com,+2348069457952,,"[{'sku': 'SKU-0115', 'qty': 3, 'price': 18000}, {'sku': 'SKU-0058', 'qty': 2, 'price': 4000}, {'sku': 'SKU-0180', 'qty': 1, 'price': 12200}]",74200.0,NGN,1697740957.0,PH,43 GRA Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0030', 'qty': 3, 'price': 3000}, {'sku': 'SKU-0125', 'qty': 3, 'price': 1500}, {'sku': 'SKU-0153', 'qty': 2, 'price': 9200}]",,,,,,,,,,ORD-001154,2023-11-04 09:44,31900.0,NGN,Kaduna,"222 Sabon Gari Rd, Kaduna",CUST-00018,user49@pulse.africa,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0201', 'qty': 3, 'price': 6500}, {'sku': 'SKU-0167', 'qty': 2, 'price': 9500}]",,,,,,,,,,ORD-001155,2023-08-27 04:02,38500.0,NGN,Kano,,CUST-00466,user1288@mail.com,+2348033526512,,,
,,,,,,,,,,,,user1199@example.com,+2348023065677,CUST-00233,"[{'productSku': 'SKU-0005', 'qty': 2, 'price': 18200}, {'productSku': 'SKU-0193', 'qty': 2, 'price': 7500}]",60.05,USD,1703613958.0,PH,,,,"170 GRA Rd, PH",,,,,,,,,,,,,
ORD-001157,2023-12-28 15:04:07+00:00,user383@example.com,+2348090898773,,"[{'sku': 'SKU-0152', 'quantity': 3, 'unit_price': 12000}, {'sku': 'SKU-0081', 'quantity': 2, 'unit_price': 12500}, {'sku': 'SKU-0088', 'quantity': 2, 'unit_price': 4500}, {'sku': 'SKU-0151', 'quantity': 3, 'unit_price': 7000}]",91000.0,NGN,Abuja,146 Alausa Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001158,2023-12-14 03:24:29+00:00,,+2348069614060,CUST-00045,"[{'sku': 'SKU-0155', 'quantity': 3, 'unit_price': 10000}, {'sku': 'SKU-0003', 'quantity': 2, 'unit_price': 2500}, {'sku': 'SKU-0186', 'quantity': 1, 'unit_price': 5000}, {'sku': 'SKU-0084', 'quantity': 2, 'unit_price': 3500}, {'sku': 'SKU-0061', 'quantity': 1, 'unit_price': 3500}]",50500.0,NGN,Abuja,,,,,,,,,,,,,,,,"238 Garki Rd, Abuja",,,,,,,,,,,,
,,,,,,,,,,,,user942@shop.ng,+2348034206172,CUST-00303,"[{'sku': 'SKU-0141', 'qty': 1, 'price': 4200}, {'sku': 'SKU-0091', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0131', 'qty': 2, 'price': 1700}, {'sku': 'SKU-0122', 'qty': 3, 'price': 7500}, {'sku': 'SKU-0157', 'qty': 3, 'price': 1700}]",44200.0,NGN,1674850217.0,Kano,,,,"225 Alausa Rd, Kano",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0044', 'qty': 1, 'price': 12500}, {'sku': 'SKU-0131', 'qty': 1, 'price': 1500}, {'sku': 'SKU-0070', 'qty': 1, 'price': 5000}]",,,,,,,,,,ORD-001160,2023-10-16 22:05,19000.0,NGN,Abuja,"81 Wuse Rd, Abuja",CUST-00738,user506@shop.ng,+2348053973507,,,
,,,,,,,,,,,,user1384@pulse.africa,+2348039828702,,"[{'productSku': 'SKU-0044', 'qty': 2, 'price': 13000}, {'productSku': 'SKU-0003', 'qty': 1, 'price': 3000}, {'productSku': 'SKU-0042', 'qty': 2, 'price': 13000}, {'productSku': 'SKU-0015', 'qty': 1, 'price': 9200}]",64200.0,NGN,1703675301.0,Lagos,83 GRA Rd,Lagos,NG,,,,,,,,,,,,,,
ORD-001162,2023-03-29 21:49:35+00:00,user269@example.com,+2348064662975,CUST-00615,"[{'sku': 'SKU-0005', 'quantity': 1, 'unit_price': 19000}, {'sku': 'SKU-0100', 'quantity': 1, 'unit_price': 1500}, {'sku': 'SKU-0113', 'quantity': 1, 'unit_price': 1500}]",22000.0,NGN,Lagos,,,,,,,,,,,,,,,,"238 Garki Rd, Lagos",,,,,,,,,,,,
ORD-001163,2023-09-23 19:58:29+00:00,user93@pulse.africa,+2348058089112,,"[{'sku': 'SKU-0045', 'quantity': 2, 'unit_price': 10000}, {'sku': 'SKU-0154', 'quantity': 1, 'unit_price': 5000}, {'sku': 'SKU-0219', 'quantity': 1, 'unit_price': 19000}, {'sku': 'SKU-0056', 'quantity': 1, 'unit_price': 25500}, {'sku': 'SKU-0192', 'quantity': 1, 'unit_price': 6700}]",76200.0,NGN,Abuja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001164,2023-02-06 23:30:41+00:00,user1003@shop.ng,,,"[{'sku': 'SKU-0027', 'quantity': 3, 'unit_price': 2700}]",8100.0,NGN,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0110', 'qty': 1, 'price': 19000}, {'sku': 'SKU-0037', 'qty': 1, 'price': 4500}, {'sku': 'SKU-0096', 'qty': 3, 'price': 2000}]",,,,,,,,,,ORD-001165,2023-03-13 09:12,29500.0,NGN,PH,"160 Garki Rd, PH",,user725@pulse.africa,,,,
ORD-001166,2023-11-05 07:53:15+00:00,,+2348048872850,CUST-00787,"[{'sku': 'SKU-0034', 'quantity': 3, 'unit_price': 6700}, {'sku': 'SKU-0021', 'quantity': 2, 'unit_price': 26000}]",72100.0,NGN,Kano,,,,,,,,,,,,,,,,"74 Garki Rd, Kano",,,,,,,,,,,,
,,,,,,,,,,,,user120@pulse.africa,,CUST-00729,"[{'sku': 'SKU-0193', 'qty': 2, 'price': 6700}, {'sku': 'SKU-0173', 'qty': 3, 'price': 6500}, {'sku': 'SKU-0020', 'qty': 3, 'price': 10000}]",66.59,USD,1676499673.0,PH,,,,"230 Wuse Rd, PH",,,,,,,,,,,,,
,,,,,,,,,,,,user1478@example.com,,,"[{'sku': 'SKU-0210', 'qty': 3, 'price': 12500}]",37500.0,NGN,1677903968.0,PH,,,,"173 Alausa Rd, PH",,,,,,,,,,,,,
,,,,,,,,,,,,user310@mail.com,+2348026522764,,"[{'sku': 'SKU-0098', 'qty': 3, 'price': 7500}]",22500.0,NGN,1703648268.0,Kaduna,,,,"150 Garki Rd, Kaduna",,,,,,,,,,,,,
,,,,,,,,,,,,user1102@mail.com,+2348019817970,CUST-00252,"[{'sku': 'SKU-0094', 'qty': 2, 'price': 6700}, {'sku': 'SKU-0127', 'qty': 1, 'price': 18000}, {'sku': 'SKU-0073', 'qty': 1, 'price': 4500}, {'sku': 'SKU-0049', 'qty': 1, 'price': 25000}, {'sku': 'SKU-0007', 'qty': 3, 'price': 6700}]",81000.0,NGN,1689872691.0,Kano,,,,"67 Wuse Rd, Kano",,,,,,,,,,,,,
,,,,,,,,,,,,user1073@mail.com,,CUST-00350,"[{'sku': 'SKU-0156', 'qty': 1, 'price': 12200}, {'sku': 'SKU-0122', 'qty': 3, 'price': 7000}, {'sku': 'SKU-0026', 'qty': 2, 'price': 6700}, {'sku': 'SKU-0205', 'qty': 3, 'price': 7500}]",69100.0,NGN,1701101346.0,Kaduna,,,,,,,,,,,,,,,,,
ORD-001172,2023-11-09 04:13:27+00:00,user756@example.com,+2348075478354,CUST-00226,"[{'sku': 'SKU-0179', 'quantity': 2, 'unit_price': 2500}, {'sku': 'SKU-0074', 'quantity': 1, 'unit_price': 3500}]",8500.0,NGN,Kano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001173,2023-03-27 16:12:34+00:00,user590@pulse.africa,+2348012909870,,"[{'sku': 'SKU-0213', 'quantity': 2, 'unit_price': 19000}, {'sku': 'SKU-0080', 'quantity': 2, 'unit_price': 2500}, {'sku': 'SKU-0105', 'quantity': 2, 'unit_price': 5000}, {'sku': 'SKU-0130', 'quantity': 2, 'unit_price': 5000}]",63000.0,NGN,Abuja,,,,,,,,,,,,,,,,"161 Garki Rd, Abuja",,,,,,,,,,,,
ORD-001174,2023-08-13 16:53:28+00:00,user45@shop.ng,+2348038925378,CUST-00758,"[{'sku': 'SKU-0107', 'quantity': 2, 'unit_price': 26000}, {'sku': 'SKU-0136', 'quantity': 2, 'unit_price': 6500}, {'sku': 'SKU-0036', 'quantity': 3, 'unit_price': 2500}, {'sku': 'SKU-0107', 'quantity': 1, 'unit_price': 26000}, {'sku': 'SKU-0106', 'quantity': 3, 'unit_price': 26000}]",176500.0,NGN,Abuja,,,,,,,,,,,,,,,,"225 Sabon Gari Rd, Abuja",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0077', 'qty': 2, 'price': 12500}]",,,,,,,,,,ORD-001175,2023-02-20 20:55,27.87,USD,PH,,,user1011@shop.ng,+2348099674912,2 Sabon Gari Rd,PH,NG
ORD-001176,2023-10-08 19:13:01+00:00,,+2348029329805,CUST-00138,"[{'sku': 'SKU-0219', 'quantity': 1, 'unit_price': 18500}, {'sku': 'SKU-0029', 'quantity': 3, 'unit_price': 3000}, {'sku': 'SKU-0178', 'quantity': 3, 'unit_price': 18000}, {'sku': 'SKU-0117', 'quantity': 1, 'unit_price': 6700}]",88200.0,NGN,PH,50 Wuse Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0178', 'qty': 3, 'price': 18500}, {'sku': 'SKU-0081', 'qty': 1, 'price': 13000}, {'sku': 'SKU-0124', 'qty': 2, 'price': 3500}, {'sku': 'SKU-0003', 'qty': 2, 'price': 2700}, {'sku': 'SKU-0104', 'qty': 3, 'price': 25200}]",,,,,,,,,,ORD-001177,2023-09-27 07:06,156500.0,NGN,Lagos,,CUST-00533,user9@example.com,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0074', 'qty': 3, 'price': 3000}, {'sku': 'SKU-0032', 'qty': 2, 'price': 12500}, {'sku': 'SKU-0197', 'qty': 3, 'price': 4200}, {'sku': 'SKU-0052', 'qty': 1, 'price': 10000}, {'sku': 'SKU-0217', 'qty': 2, 'price': 10000}]",,,,,,,,,,ORD-001178,2023-01-11 12:16,76600.0,NGN,Lagos,,CUST-00171,user1416@shop.ng,+2348095649359,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0155', 'qty': 2, 'price': 10000}, {'sku': 'SKU-0153', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0143', 'qty': 2, 'price': 3500}]",,,,,,,,,,ORD-001179,2023-11-27 19:33,36000.0,NGN,Kano,,CUST-00054,,+2348045104776,196 Alausa Rd,Kano,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0019', 'qty': 1, 'price': 12500}]",,,,,,,,,,ORD-001180,2023-05-26 07:48,12500.0,NGN,Lagos,"135 GRA Rd, Lagos",,user1087@example.com,+2348016548156,,,
,,,,,,,,,,,,user1408@mail.com,+2348035626483,CUST-00522,"[{'sku': 'SKU-0065', 'qty': 3, 'price': 1500}, {'sku': 'SKU-0015', 'qty': 2, 'price': 9000}, {'sku': 'SKU-0069', 'qty': 1, 'price': 9000}]",31500.0,NGN,1697203702.0,Lagos,,,,"168 Alausa Rd, Lagos",,,,,,,,,,,,,
ORD-001182,2023-05-01 12:09:08+00:00,user924@pulse.africa,,CUST-00499,"[{'sku': 'SKU-0090', 'quantity': 3, 'unit_price': 6500}, {'sku': 'SKU-0050', 'quantity': 1, 'unit_price': 9000}, {'sku': 'SKU-0026', 'quantity': 2, 'unit_price': 7000}]",42500.0,NGN,Kaduna,156 Alausa Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001183,2023-11-03 22:13:17+00:00,,+2348073085393,CUST-00433,"[{'sku': 'SKU-0155', 'quantity': 3, 'unit_price': 9200}, {'sku': 'SKU-0123', 'quantity': 3, 'unit_price': 25000}, {'sku': 'SKU-0111', 'quantity': 1, 'unit_price': 18000}, {'sku': 'SKU-0093', 'quantity': 3, 'unit_price': 26000}]",198600.0,NGN,Lagos,99 Wuse Rd,Lagos,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user1099@mail.com,+2348044303825,CUST-00341,"[{'sku': 'SKU-0169', 'qty': 1, 'price': 9200}, {'sku': 'SKU-0105', 'qty': 1, 'price': 5000}]",15.24,USD,1696449026.0,PH,,,,"139 Alausa Rd, PH",,,,,,,,,,,,,
